Metlink_Stop_ID,Route_Number,Route_Name,Direction,Tram_Stop_Name,Stop_Sequence,Tram_Tracker_ID,VicgridX,VicgridY,Boardings,Alightings,DailyUse
19111,78,Richmond to St Kilda,Up,40-Alma Rd/Chapel St (St Kilda East),0026,4140,2499272.289,2404411.003,6.67885160446,13.3577032089,20.0365548134
19112,78,Richmond to St Kilda,Up,39-Argyle St/Chapel St (St Kilda East),0027,4139,2499242.39,2404194.571,6.67885160446,10.0182774067,16.6971290112
19113,78,Richmond to St Kilda,Up,38-Inkerman St/Chapel St (St Kilda East),0028,4138,2499211.173,2403986.018,13.3577032089,16.6971302032,30.0548334122
19115,3,East Malvern to Melbourne University,Down,36-St Kilda Town Hall/Carlisle St (St Kilda),0025,1071,2499003.908,2403664.903,3.82882475853,7.65764951706,11.4864742756
19116,78,Richmond to St Kilda,Up,37-Carlisle St/Chapel St (St Kilda),0029,4137,2499161.932,2403652.267,3.33942580223,30.0548336506,33.3942594528
19118,3,East Malvern to Melbourne University,Down,35-Brighton Rd/Carlisle St (St Kilda),0026,1070,2498917.682,2403661.674,38.28824687,15.3152990341,53.6035459042
19119,16,Kew to Melbourne University via St Kilda Beach,Down,34-Mitchell St/Carlisle St (St Kilda),0047,1446,2498593,2403733.325,16.8222956657,16.822296381,33.6445920467
19123,72,Camberwell to Melbourne University,Down,36-Canterbury Rd/Malvern Rd (Toorak),0035,1636,2500820.24,2405789.591,26.7154064178,6.67885160446,33.3942580223
19124,72,Camberwell to Melbourne University,Down,35-Lorne Rd/Malvern Rd (Toorak),0036,1635,2500571.178,2405829.568,33.3942587376,3.33942580223,36.7336845398
19125,72,Camberwell to Melbourne University,Down,34-Williams Rd/Malvern Rd (Toorak),0037,1634,2500300.112,2405873.978,36.7336838245,3.33942580223,40.0731096268
19126,72,Camberwell to Melbourne University,Down,33-Hobson St/Malvern Rd (South Yarra),0038,1633,2500102.091,2405908.389,36.7336838245,6.67885160446,43.412535429
19127,72,Camberwell to Melbourne University,Down,32-Bendigo St/Malvern Rd (Prahran),0039,1632,2499827.5,2405956.113,83.4856479168,10.0182774067,93.5039253235
19128,72,Camberwell to Melbourne University,Down,31-Chapel St/Malvern Rd (Prahran),0040,1631,2499496.578,2406012.704,86.8250732422,100.182777405,187.007850647
19129,72,Camberwell to Melbourne University,Down,30-Prahran Market/Commercial Rd (Prahran),0041,1630,2499333.755,2406038.22,36.7336845398,6.67885160446,43.4125361443
19130,72,Camberwell to Melbourne University,Down,29-Porter St/Commercial Rd (Prahran),0042,1629,2499182.374,2406060.404,23.3759806156,3.33942580223,26.7154064178
19131,72,Camberwell to Melbourne University,Down,28-Braille Library/Commercial Rd (Prahran),0043,1628,2498905.132,2406109.208,33.3942580223,23.3759818077,56.77023983
19132,72,Camberwell to Melbourne University,Down,27-Punt Rd/Commercial Rd (Prahran),0044,1627,2498693.898,2406142.474,43.4125361443,60.1096651554,103.5222013
19133,72,Camberwell to Melbourne University,Down,26-Alfred Hospital/Commercial Rd (Prahran),0045,1626,2498443.054,2406187.937,30.0548322201,106.86163044,136.91646266
19135,16,Kew to Melbourne University via St Kilda Beach,Down,33-Barkly St/Carlisle St (St Kilda),0048,1445,2498338.973,2403776.453,33.6445920467,37.0090513229,70.6536433697
19136,16,Kew to Melbourne University via St Kilda Beach,Down,32-Havelock St/Carlisle St (St Kilda),0049,1444,2498115.308,2403781.622,30.2801320553,23.5512149334,53.8313469887
19250,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,13-Curzon St/Queensberry St (North Melbourne),0034,3923,2495416.356,2410907.136,10.4285087585,10.4285087585,20.8570175171
19251,57,West Maribyrnong to City(Elizabeth/Flinders st),Up,12-North Melbourne Town Hall/Queensberry St (North Melbourne),0035,3922,2495544.055,2410889.447,93.8565788269,24.3331871033,118.18976593
19252,55,West Coburg to Domain Interchange,Up,13-Royal Pde/Flemington Rd (Parkville),0030,3172,2496188.039,2411115.845,19.5874614716,48.9686527252,68.5561141968
19253,55,West Coburg to Domain Interchange,Up,14-Royal Melbourne Hospital/Flemington Rd (Parkville),0029,3173,2496027.42,2411279.809,140.376803398,261.166151047,401.542954445
19254,55,West Coburg to Domain Interchange,Up,16-Gatehouse St/Flemington Rd (Parkville),0027,3175,2495689.424,2411618.373,32.6457691193,22.8520383835,55.4978075027
19255,55,West Coburg to Domain Interchange,Up,17-Royal Childrens Hospital/Flemington Rd (North Melbourne),0026,3176,2495575.582,2411722.308,32.6457691193,29.3811922073,62.0269613266
19256,55,West Coburg to Domain Interchange,Up,19-Abbotsford St/Flemington Rd (North Melbourne),0025,3177,2495413.349,2411895.248,186.080882072,3.26457691193,189.345458984
19258,59,Airport West to City(Elizabeth/Flinders st),Up,21-Racecourse Rd/Flemington Rd (North Melbourne),0037,1321,2494895.253,2412415.918,45.6814041138,3.5139541626,49.1953582764
19259,59,Airport West to City(Elizabeth/Flinders st),Up,22-Church St/Flemington Rd (North Melbourne),0036,1283,2494804.652,2412507.426,126.502349854,7.0279083252,133.530258179
19260,59,Airport West to City(Elizabeth/Flinders st),Up,23-Flemington Community Centre/Mt Alexander Rd (Flemington),0035,1284,2494636.853,2412795.44,158.127937317,3.5139541626,161.641891479
19261,59,Airport West to City(Elizabeth/Flinders st),Up,24-Mooltan St/Mt Alexander Rd (Flemington),0034,1285,2494450.597,2413003.64,182.725616455,3.5139541626,186.239570618
19262,59,Airport West to City(Elizabeth/Flinders st),Up,25-Debney Park Secondary Coll/Mt Alexander Rd (Flemington),0033,1286,2494180.68,2413169.27,49.1953582764,7.0279083252,56.2232666016
19263,59,Airport West to City(Elizabeth/Flinders st),Up,26-Wellington St/Mt Alexander Rd (Flemington),0032,1287,2494065.359,2413316.134,182.725616455,38.6534957886,221.379112244
19264,59,Airport West to City(Elizabeth/Flinders st),Up,27-Essendon Tram Depot/Mt Alexander Rd (Ascot Vale),0031,1288,2493938.023,2413506.716,17.569770813,14.0558166504,31.6255874634
19265,59,Airport West to City(Elizabeth/Flinders st),Up,28-Middle St/Mt Alexander Rd (Ascot Vale),0030,1289,2493818.594,2413718.168,87.8488540649,7.0279083252,94.8767623901
19266,59,Airport West to City(Elizabeth/Flinders st),Up,29-Warrick St/Mt Alexander Rd (Ascot Vale),0029,1290,2493703.912,2413934.504,80.8209457397,3.5139541626,84.3348999023
19267,59,Airport West to City(Elizabeth/Flinders st),Up,30-Ormond Rd/Mt Alexander Rd (Moonee Ponds),0028,1291,2493561.198,2414279.894,91.3628082275,17.569770813,108.932579041
19268,59,Airport West to City(Elizabeth/Flinders st),Up,31-Montgomery St/Mt Alexander Rd (Moonee Ponds),0027,1292,2493500.958,2414482.729,66.7651290894,7.0279083252,73.7930374146
19269,59,Airport West to City(Elizabeth/Flinders st),Up,33-Moonee Ponds Junction/Pascoe Vale Rd (Moonee Ponds),0026,1294,2493396.656,2414919.818,115.960487366,115.960487366,231.920974731
19270,59,Airport West to City(Elizabeth/Flinders st),Up,34-Moonee Valley Civic Centre/Pascoe Vale Rd (Moonee Ponds),0025,1295,2493427.21,2415168.781,10.5418624878,3.5139541626,14.0558166504
19271,59,Airport West to City(Elizabeth/Flinders st),Up,35-Queens Park/Pascoe Vale Rd (Moonee Ponds),0024,1296,2493460.793,2415376.794,28.1116333008,7.0279083252,35.139541626
19272,59,Airport West to City(Elizabeth/Flinders st),Up,36-Salisbury St/Pascoe Vale Rd (Moonee Ponds),0023,1297,2493504.606,2415688.14,52.709312439,3.5139541626,56.2232666016
19274,59,Airport West to City(Elizabeth/Flinders st),Up,38-Pascoe Vale Rd/Fletcher St (Essendon),0021,1299,2493473.076,2416123.62,49.1953582764,3.5139541626,52.709312439
19275,59,Airport West to City(Elizabeth/Flinders st),Up,39-Hoddle St/Fletcher St (Essendon),0020,1300,2493194.065,2416162.243,56.2232666016,24.5976791382,80.8209457397
19276,59,Airport West to City(Elizabeth/Flinders st),Up,40-Nicholson St/Fletcher St (Essendon),0019,1301,2492968.634,2416194.353,7.0279083252,7.0279083252,14.0558166504
19277,59,Airport West to City(Elizabeth/Flinders st),Up,41-Fletcher St/Napier St (Essendon),0018,1302,2492739.327,2416221.904,91.3628082275,390.048912048,481.411720276
19278,70,Wattle Park to Waterfront City Docklands,Up,8-Cremorne St/Swan St (Richmond),0042,1761,2499175.625,2408457.972,27.4708087444,24.0369570255,51.50776577
19279,70,Wattle Park to Waterfront City Docklands,Up,9-Lennox St/Swan St (Richmond),0041,1762,2499426.62,2408421.256,30.9046597481,10.3015530109,41.206212759
19280,70,Wattle Park to Waterfront City Docklands,Up,10-Swan Street Shopping Centre/Swan St (Richmond),0040,1763,2499657.188,2408387.973,37.7723617554,6.86770200729,44.6400637627
19281,70,Wattle Park to Waterfront City Docklands,Up,11-Church St/Swan St (Richmond),0039,1764,2499832.116,2408363.672,51.50776577,99.5816829205,151.08944869
19282,70,Wattle Park to Waterfront City Docklands,Up,12-Coppin St/Swan St (Richmond),0038,1765,2500226.778,2408307.732,48.0739140511,3.43385100365,51.5077650547
19283,70,Wattle Park to Waterfront City Docklands,Up,13-Edinburgh St/Swan St (Burnley),0037,1766,2500431.282,2408280.643,13.7354040146,3.43385100365,17.1692550182
19294,70,Wattle Park to Waterfront City Docklands,Up,14-Burnley St/Swan St (Burnley),0036,1767,2500648.197,2408249.331,30.9046597481,72.1108732224,103.01553297
19295,70,Wattle Park to Waterfront City Docklands,Up,15-Stawell St/Swan St (Burnley),0035,1768,2500861.854,2408220.566,10.3015530109,3.43385100365,13.7354040146
19296,70,Wattle Park to Waterfront City Docklands,Up,16-Park Gr/Swan St (Burnley),0034,1769,2501036.687,2408196.683,20.6031060219,6.86770200729,27.4708080292
19297,70,Wattle Park to Waterfront City Docklands,Up,17-Madden Gr/Swan St (Burnley),0033,1770,2501453.435,2408173.869,3.43385100365,3.43385100365,6.86770200729
19298,70,Wattle Park to Waterfront City Docklands,Up,18-Eastern Dr/Swan St (Burnley),0032,1771,2501849.873,2408274.79,3.43385100365,41.206212759,44.6400637627
19299,70,Wattle Park to Waterfront City Docklands,Up,29-Power St/Riversdale Rd (Hawthorn),0031,1929,2502235.176,2408182.243,41.206212759,6.86770200729,48.0739147663
19300,70,Wattle Park to Waterfront City Docklands,Up,30-Through St/Riversdale Rd (Hawthorn),0030,1930,2502558.584,2408091.362,10.3015530109,10.3015530109,20.6031060219
19301,70,Wattle Park to Waterfront City Docklands,Up,31-Fordholm Rd/Riversdale Rd (Hawthorn),0029,1931,2502784.641,2408057.994,51.50776577,61.8093211651,113.317086935
19302,70,Wattle Park to Waterfront City Docklands,Up,32-Glenferrie Rd/Riversdale Rd (Hawthorn),0028,1932,2503034.64,2408021.281,72.1108725071,58.3754684925,130.486341
19303,70,Wattle Park to Waterfront City Docklands,Up,33-Berkeley St/Riversdale Rd (Hawthorn),0027,1933,2503280.059,2407985.451,34.3385107517,13.7354040146,48.0739147663
19304,96,East Brunswick to St Kilda Beach,Up,125-Port Junction/79 Whiteman St (Southbank),0034,2707,2496115.903,2408289.965,53.2884454727,19.9831671715,73.2716126442
19305,1,East Coburg to South Melbourne Beach,Up,22-Dorcas St/Eastern Rd (South Melbourne),0042,2232,2496930.46,2407650.346,3.3854868412,98.1791214943,101.564608335
19306,1,East Coburg to South Melbourne Beach,Up,23-Moray St/Park St (South Melbourne),0043,2233,2496861.894,2407391.719,10.1564605236,111.721070528,121.877531052
19307,1,East Coburg to South Melbourne Beach,Up,24-Clarendon St/Park St (South Melbourne),0044,2234,2496649.785,2407312.835,20.3129210472,74.4807109833,94.7936320305
19308,1,East Coburg to South Melbourne Beach,Up,25-Cecil St/Park St (South Melbourne),0045,2235,2496427.117,2407231.721,16.927434206,6.7709736824,23.6984078884
19309,1,East Coburg to South Melbourne Beach,Up,26-Ferrars St/Park St (South Melbourne),0046,2236,2496197.244,2407133.951,3.3854868412,16.9274344444,20.3129212856
19310,1,East Coburg to South Melbourne Beach,Up,27-Montague St/Park St (South Melbourne),0047,2237,2495991.473,2407078.361,6.7709736824,13.5419473648,20.3129210472
19311,1,East Coburg to South Melbourne Beach,Up,28-Bridport St/Montague St (Albert Park),0048,2238,2496102.54,2406735.459,10.1564605236,16.927434206,27.0838947296
19312,1,East Coburg to South Melbourne Beach,Up,29-Merton St/Dundas Pl (Albert Park),0049,2239,2495939.047,2406643.039,3.3854868412,27.0838947296,30.4693815708
19313,1,East Coburg to South Melbourne Beach,Up,30-Richardson St/Victoria Ave (Albert Park),0050,2240,2495747.135,2406361.254,3.3854868412,27.083894968,30.4693818092
19314,1,East Coburg to South Melbourne Beach,Up,31-Graham St/Victoria Ave (Albert Park),0051,2241,2495601.147,2406141.421,,33.8548688889,33.8548688889
19316,8,Moreland to Toorak,Up,21-Dallas Brooks Dr/Domain Rd (Melbourne City),0041,2556,2497754.604,2407556.49,7.06115865707,42.3669514656,49.4281101227
19317,8,Moreland to Toorak,Up,22-Melbourne Grammar/Domain Rd (Melbourne City),0042,2557,2498021.161,2407511.607,17.6528964043,148.284331799,165.937228203
19318,8,Moreland to Toorak,Up,23-Hope St/Domain Rd (Melbourne City),0043,2558,2498198.365,2407482.901,17.6528964043,21.1834759712,38.8363723755
19319,8,Moreland to Toorak,Up,24-Birdwood Ave/Domain Rd (Melbourne City),0044,2559,2498446.519,2407441.33,28.2446346283,201.243022919,229.487657547
19320,8,Moreland to Toorak,Up,25-Randall Pl/Park St (South Yarra),0045,2560,2498436.434,2407232.892,14.1223173141,3.53057932854,17.6528966427
19321,8,Moreland to Toorak,Up,26-Toorak Rd/Park St (South Yarra),0046,2561,2498410.325,2407054.64,49.4281113148,14.1223173141,63.5504286289
19322,8,Moreland to Toorak,Up,27-Walsh St/Toorak Rd (South Yarra),0047,2562,2498634.789,2407003.625,24.7140548229,10.5917379856,35.3057928085
19323,8,Moreland to Toorak,Up,28-Punt Rd/Toorak Rd (South Yarra),0048,2563,2498803.266,2406977.679,35.3057932854,17.6528966427,52.9586899281
19324,8,Moreland to Toorak,Up,29-Myrtle St/Toorak Rd (South Yarra),0049,2564,2499062.757,2406935.204,14.1223173141,21.1834759712,35.3057932854
19325,8,Moreland to Toorak,Up,30-South Yarra Railway Station/Toorak Rd (South Yarra),0050,2565,2499303.848,2406895.716,250.671129942,120.039697409,370.710827351
19326,8,Moreland to Toorak,Up,31-Chapel St/Toorak Rd (South Yarra),0051,2566,2499602.591,2406848.898,38.8363726139,183.590123177,222.42649579
19327,8,Moreland to Toorak,Up,32-Tivoli Rd/Toorak Rd (South Yarra),0052,2567,2499867.091,2406808.396,31.7752139568,7.06115865707,38.8363726139
19328,8,Moreland to Toorak,Up,33-Como Ave/Toorak Rd (South Yarra),0053,2568,2500174.541,2406760.337,28.2446341515,7.06115865707,35.3057928085
19329,8,Moreland to Toorak,Up,34-Williams Rd/Toorak Rd (South Yarra),0054,2569,2500403.652,2406725.922,10.5917379856,31.7752137184,42.366951704
19330,8,Moreland to Toorak,Up,35-Mathoura Rd/Toorak Rd (Toorak),0055,2570,2500734.333,2406675.4,7.06115865707,162.406648636,169.467807293
19331,8,Moreland to Toorak,Up,36-Grange Rd/Toorak Rd (Toorak),0056,2571,2500931.49,2406646.191,14.1223173141,52.9586896896,67.0810070038
19332,8,Moreland to Toorak,Up,37-Orrong Rd/Toorak Rd (Toorak),0057,2572,2501208.739,2406603.758,21.1834757328,14.1223173141,35.305793047
19333,8,Moreland to Toorak,Up,38-Woorigoleen Rd/Toorak Rd (Toorak),0058,2573,2501543.9,2406556.199,10.5917379856,24.7140552998,35.3057932854
19334,8,Moreland to Toorak,Up,39-Irving Rd/Toorak Rd (Toorak),0059,2574,2501755.397,2406523.305,7.06115865707,74.1421656609,81.2033243179
19335,8,Moreland to Toorak,Up,40-Kooyong Rd/Toorak Rd (Toorak),0060,2575,2502008.258,2406484.957,3.53057932854,3.53057932854,7.06115865707
19336,8,Moreland to Toorak,Up,41-Moonga Rd/Toorak Rd (Toorak),0061,2576,2502349.481,2406431.039,3.53057932854,21.1834759712,24.7140552998
19337,8,Moreland to Toorak,Up,42-Power Ave/Toorak Rd (Toorak),0062,2577,2502546.186,2406401.459,,3.53057932854,3.53057932854
19338,8,Moreland to Toorak,Up,43-Glenferrie Rd/Toorak Rd (Toorak),0063,8005,2502746.499,2406373.981,,172.998384714,172.998384714
19339,8,Moreland to Toorak,Up,111-Swanston St/Elgin St (Carlton),0023,1225,2496909.034,2411565.637,7.06115865707,60.0198485851,67.0810072422
19340,8,Moreland to Toorak,Up,112-Elgin St/Lygon St (Carlton),0022,1224,2497149.466,2411557.51,88.2644822598,112.978537083,201.243019342
19341,8,Moreland to Toorak,Up,113-Lytton St/Lygon St (Carlton),0021,1223,2497192.514,2411872.726,49.4281105995,35.3057932854,84.7339038849
19342,8,Moreland to Toorak,Up,114-Princes St/Lygon St (Carlton North),0020,1222,2497222.385,2412095.596,45.8975315094,10.5917379856,56.489269495
19343,8,Moreland to Toorak,Up,115-Newry St/Lygon St (Carlton North),0019,1221,2497265.086,2412411.588,31.7752139568,3.53057932854,35.3057932854
19344,8,Moreland to Toorak,Up,116-Fenwick St/Lygon St (Carlton North),0018,1220,2497296.455,2412642.338,63.5504276752,3.53057932854,67.0810070038
19345,8,Moreland to Toorak,Up,117-Richardson St/Lygon St (Carlton North),0017,1219,2497341.531,2412988.407,120.039697409,42.366951704,162.406649113
19346,8,Moreland to Toorak,Up,118-Pigdon St/Lygon St (Carlton North),0016,1218,2497377.381,2413270.766,116.509117365,21.1834762096,137.692593575
19347,8,Moreland to Toorak,Up,119-Park St/Lygon St (Carlton North),0015,1217,2497401.196,2413454.566,56.4892690182,3.53057932854,60.0198483467
19348,8,Moreland to Toorak,Up,120-Brunswick Rd/Lygon St (Brunswick),0014,1216,2497426.153,2413650.907,81.2033243179,49.4281098843,130.631434202
19349,8,Moreland to Toorak,Up,121-Weston St/Lygon St (Brunswick East),0013,1215,2497456.458,2413935.594,127.100855112,14.1223173141,141.223172426
19350,8,Moreland to Toorak,Up,122-Glenlyon Rd/Lygon St (Brunswick East),0012,1214,2497499.612,2414272.337,116.509117365,10.5917379856,127.10085535
19351,8,Moreland to Toorak,Up,123-Albert St/Lygon St (Brunswick East),0011,1213,2497543.303,2414590.878,24.7140552998,14.1223173141,38.8363726139
19352,8,Moreland to Toorak,Up,124-Victoria St/Lygon St (Brunswick East),0010,1212,2497569.33,2414764.91,158.876071215,10.5917379856,169.4678092
19353,8,Moreland to Toorak,Up,125-Blyth St/Lygon St (Brunswick East),0009,1211,2497594.565,2414943.27,134.162014723,14.1223173141,148.284332037
19354,8,Moreland to Toorak,Up,126-Stewart St/Lygon St (Brunswick East),0008,1210,2497628.769,2415185.339,158.876069784,3.53057932854,162.406649113
19355,8,Moreland to Toorak,Up,127-Albion St/Holmes St (Brunswick East),0007,1209,2497714.689,2415451.837,109.447958946,10.5917379856,120.039696932
19356,8,Moreland to Toorak,Up,128-Donald St/Holmes St (Brunswick East),0006,1208,2497754.437,2415743.183,169.467808485,3.53057932854,172.998387814
19357,1,East Coburg to South Melbourne Beach,Up,129-Moreland Rd/Nicholson St (Coburg),0007,1555,2497795.33,2416045.627,37.2403552532,10.1564605236,47.3968157768
19358,8,Moreland to Toorak,Up,129-Holmes St/Moreland Rd (Brunswick),0005,1207,2497764.138,2416042.512,74.1421661377,17.6528966427,91.7950627804
19359,8,Moreland to Toorak,Up,130-Barrow St/Moreland Rd (Coburg),0004,1554,2497354.291,2416099.438,74.1421654224,3.53057932854,77.672744751
19360,8,Moreland to Toorak,Up,131-De Carle St/Moreland Rd (Coburg),0003,1553,2497035.293,2416143.06,17.6528966427,,17.6528966427
19361,8,Moreland to Toorak,Up,132-Sydney Rd/Moreland Rd (Coburg),0002,1552,2496814.986,2416178.938,84.7339038849,,84.7339038849
19362,8,Moreland to Toorak,Up,133-Moreland Rd/Cameron St (Coburg),0001,1551,2496662.188,2416183.429,31.7752141953,,31.7752141953
19363,1,East Coburg to South Melbourne Beach,Up,130-The Avenue/Nicholson St (Coburg),0006,1206,2497901.863,2416397.476,44.011329174,10.1564605236,54.1677896976
19364,1,East Coburg to South Melbourne Beach,Up,131-Rennie St/Nicholson St (Coburg),0005,1205,2497944.983,2416636.103,57.5532772541,3.3854868412,60.9387640953
19365,1,East Coburg to South Melbourne Beach,Up,132-Crozier St/Nicholson St (Coburg),0004,1204,2497972.252,2416839.211,37.2403557301,3.3854868412,40.6258425713
19366,1,East Coburg to South Melbourne Beach,Up,133-Harding St/Nicholson St (Coburg),0003,1203,2498018.871,2417208.8,88.0226588249,10.1564605236,98.1791193485
19367,1,East Coburg to South Melbourne Beach,Up,134-Merribell Ave/Nicholson St (Coburg),0002,1202,2498051.435,2417396.371,13.5419473648,,13.5419473648
19368,1,East Coburg to South Melbourne Beach,Up,135-Bell St/Nicholson St (Coburg),0001,1201,2498080.919,2417568.07,216.671173334,59.1976571083,275.868830442
19369,109,Port Melbourne to Box Hill,Down,125A-Southbank Tram Depot/Light Rail (South Melbourne),0005,1708,2495949.044,2408174.903,25.6556434631,3.66509199142,29.3207354546
19370,109,Port Melbourne to Box Hill,Down,126-Montague St/Light Rail (South Melbourne),0004,1709,2495464.059,2407864.998,65.9716544151,10.9952759743,76.9669303894
19371,109,Port Melbourne to Box Hill,Down,127-North Port Station/Light Rail (Port Melbourne),0003,1710,2495027.36,2407534.339,395.829935551,10.9952759743,406.825211525
19372,109,Port Melbourne to Box Hill,Down,128-Graham St/Light Rail (Port Melbourne),0002,1711,2494474.482,2407105.356,711.027853966,7.33018398285,718.358037949
19374,24,City(Docklands) to North Balwyn,Down,13-Lansdowne St/Victoria Pde (Fitzroy),0015,2713,2498097.995,2410286.092,25.3911523819,59.8505752087,85.2417275906
19376,59,Airport West to City(Elizabeth/Flinders st),Up,42-Grice Cres/Mt Alexander Rd (Essendon),0017,1303,2492587.277,2416473.928,14.0558166504,7.0279083252,21.0837249756
19377,24,City(Docklands) to North Balwyn,Down,16-Wellington St/Victoria Pde (Collingwood),0018,2716,2498722.499,2410201.528,8.46371746063,25.3911523819,33.8548698425
19379,31,Victoria Harbour (Docklands) to Hoddle Street,Down,18-Hoddle St/Victoria Pde (Collingwood),0019,2718,2499204.606,2410142.209,119.942968369,126.351212025,246.294180393
19381,42,Victoria Harbour (Docklands) to Box Hill,Down,19-North Richmond Railway Station/Victoria St (Abbotsford),0020,2719,2499346.901,2410150.657,14.9928703308,37.4821777344,52.4750480652
19382,42,Victoria Harbour (Docklands) to Box Hill,Down,20-Nicholson St/Victoria St (Abbotsford),0021,2720,2499629.293,2410113.271,44.9786128998,37.4821777344,82.4607906342
19383,42,Victoria Harbour (Docklands) to Box Hill,Down,21-Church St/Victoria St (Abbotsford),0022,2721,2500045.612,2410057.786,29.985742569,44.9786128998,74.9643554688
19384,42,Victoria Harbour (Docklands) to Box Hill,Down,22-McKay St/Victoria St (Richmond),0023,2722,2500356.086,2410020.82,29.3207359314,14.9928703308,44.3136062622
19385,42,Victoria Harbour (Docklands) to Box Hill,Down,23-Flockhart St/Victoria St (Abbotsford),0024,2723,2500619.01,2409987.619,7.49643516541,14.9928703308,22.4893054962
19386,42,Victoria Harbour (Docklands) to Box Hill,Down,24-Burnley St/Victoria St (Richmond),0025,2724,2500914.864,2409961.843,44.9786128998,22.4893054962,67.467918396
19387,42,Victoria Harbour (Docklands) to Box Hill,Down,25-River Bvd/Victoria St (Richmond),0026,2725,2501166.336,2409917.084,7.49643516541,12.6955766678,20.1920118332
19388,42,Victoria Harbour (Docklands) to Box Hill,Down,26-Harrison Cres/Barkers Rd (Hawthorn),0027,2726,2501409.704,2409872.874,,3.66509199142,3.66509199142
19389,42,Victoria Harbour (Docklands) to Box Hill,Down,27-Findon Cres/Barkers Rd (Kew),0028,2727,2501815.872,2409811.309,18.3254599571,12.6955761909,31.0210361481
19390,42,Victoria Harbour (Docklands) to Box Hill,Down,28-Kew Tram Depot/60 Barkers Rd (Kew),0029,2728,2501935.088,2409792.858,7.49643516541,29.6230111122,37.1194462776
19391,42,Victoria Harbour (Docklands) to Box Hill,Down,29-High St/Barkers Rd (Kew),0030,2729,2502040.745,2409776.407,4.23185873032,7.49643516541,11.7282938957
19393,42,Victoria Harbour (Docklands) to Box Hill,Down,31-Stevenson St/High St (Kew),0031,2731,2502303.397,2410086.659,4.23185873032,25.7941875458,30.0260462761
19394,42,Victoria Harbour (Docklands) to Box Hill,Down,32-Kew Junction/High St (Kew),0032,2732,2502520.889,2410378.048,509.757629395,7.49643516541,517.25406456
19395,42,Victoria Harbour (Docklands) to Box Hill,Down,33-Kew Shopping Centre/High St (Kew),0033,2733,2502686.728,2410465.787,7.49643516541,7.49643516541,14.9928703308
19396,42,Victoria Harbour (Docklands) to Box Hill,Down,34-QPO/Cotham Rd (Kew),0034,2734,2502787.287,2410457.209,22.4893054962,22.4893074036,44.9786128998
19397,42,Victoria Harbour (Docklands) to Box Hill,Down,35-Charles St/Cotham Rd (Kew),0035,2735,2503108.592,2410410.481,52.4750518799,67.4679222107,119.942974091
19398,42,Victoria Harbour (Docklands) to Box Hill,Down,36-Glenferrie Rd/Cotham Rd (Kew),0036,2736,2503338.407,2410375.987,494.76473999,322.346710205,817.111450195
19399,42,Victoria Harbour (Docklands) to Box Hill,Down,37-Belmont Ave/Cotham Rd (Kew),0037,2737,2503726.008,2410320.108,22.4893074036,25.65564394,48.1449513435
19400,42,Victoria Harbour (Docklands) to Box Hill,Down,38-Marshall Ave/Cotham Rd (Kew),0038,2738,2504036.385,2410274.571,7.49643516541,29.9857406616,37.482175827
19401,42,Victoria Harbour (Docklands) to Box Hill,Down,39-Thomas St/Cotham Rd (Kew),0039,2739,2504338.832,2410229.137,44.9786128998,22.4893054962,67.467918396
19402,42,Victoria Harbour (Docklands) to Box Hill,Down,40-St Georges Hospital/Cotham Rd (Kew),0040,2740,2504659.238,2410180.353,37.482175827,127.439407349,164.921583176
19403,42,Victoria Harbour (Docklands) to Box Hill,Down,41-Kew Traffic School/Cotham Rd (Kew),0041,2741,2505078.253,2410118.844,239.885940552,44.9786128998,284.864553452
19404,42,Victoria Harbour (Docklands) to Box Hill,Down,42-Burke Rd/Cotham Rd (Kew),0042,2742,2505326.629,2410080.067,67.4679222107,67.4679164886,134.935838699
19405,42,Victoria Harbour (Docklands) to Box Hill,Down,43-Deepdene Shopping Centre/Whitehorse Rd (Balwyn),0043,2743,2505699.146,2410022.996,7.49643516541,59.9714813232,67.4679164886
19406,42,Victoria Harbour (Docklands) to Box Hill,Down,44-Deepdene Park/Whitehorse Rd (Balwyn),0044,2744,2506033.887,2409972.707,157.42514801,74.9643592834,232.389507294
19407,42,Victoria Harbour (Docklands) to Box Hill,Down,45-Hardwicke St/Whitehorse Rd (Balwyn),0045,2745,2506285.336,2409934.009,18.3254599571,29.985742569,48.3112025261
19408,42,Victoria Harbour (Docklands) to Box Hill,Down,46-Balwyn Cinema/Whitehorse Rd (Balwyn),0046,2746,2506673.247,2409875.33,18.3254599571,89.9572257996,108.282685757
19409,42,Victoria Harbour (Docklands) to Box Hill,Down,47-Balwyn Rd/Whitehorse Rd (Balwyn),0047,2747,2507148.927,2409802.131,179.914451599,112.446537018,292.360988617
19410,42,Victoria Harbour (Docklands) to Box Hill,Down,48-Balwyn Shopping Centre/Whitehorse Rd (Balwyn),0048,2748,2507362.686,2409769.759,97.4536628723,97.453666687,194.907329559
19411,42,Victoria Harbour (Docklands) to Box Hill,Down,49-Northcote Ave/Whitehorse Rd (Balwyn),0049,2749,2507726.636,2409715.048,44.9786148071,7.49643516541,52.4750499725
19412,42,Victoria Harbour (Docklands) to Box Hill,Down,50-Wharton St/Whitehorse Rd (Surrey Hills),0050,2750,2508073.149,2409661.669,7.33018398285,89.9572257996,97.2874097824
