Metlink_Stop_ID,Boardings,Alightings,wk7am7pm
7159,19.2142857143,2.14285714286,21.3571428571
716,49.5858585859,29.5168930686,79.1027516545
7160,11.4047619048,10.7142857143,22.119047619
7161,6.42857142857,5.75571428571,12.1842857143
7162,12.8571428571,15.0,27.8571428571
7163,38.2714285714,23.82,62.0914285714
7164,37.7380952381,5.66666666667,43.4047619048
7165,145.714285714,53.5714285714,199.285714286
7166,17.1428571429,17.1428571429,34.2857142857
7167,,6.42857142857,6.42857142857
7168,17.1428571429,,17.1428571429
7169,4.28571428571,,4.28571428571
717,14.7873563218,2.45454545455,17.2419017764
7170,2.14285714286,2.83333333333,4.97619047619
7172,6.42857142857,32.1428571429,38.5714285714
7173,,2.14285714286,2.14285714286
7174,6.42857142857,10.7142857143,17.1428571429
7175,2.14285714286,10.7142857143,12.8571428571
7176,4.28571428571,2.14285714286,6.42857142857
7177,2.14285714286,17.1428571429,19.2857142857
7178,,8.57142857143,8.57142857143
7179,12.8571428571,55.7142857143,68.5714285714
718,51.9214559387,5.11111111111,57.0325670498
7180,26.5714285714,49.7142857143,76.2857142857
7181,2.14285714286,30.4285714286,32.5714285714
7182,2.14285714286,12.8571428571,15.0
7183,,,0.0
7184,,2.375,2.375
7185,,,0.0
7186,,8.66666666667,8.66666666667
7187,4.33333333333,,4.33333333333
7188,0.0,,0.0
7189,,,0.0
719,21.6313131313,19.1605712295,40.7918843608
7190,2.16666666667,4.33333333333,6.5
7193,,,0.0
7194,2.16666666667,2.16666666667,4.33333333333
7195,,21.6666666667,21.6666666667
7196,,30.7272727273,30.7272727273
7197,,,0.0
7198,,7.125,7.125
7199,14.4464285714,4.75,19.1964285714
72,,7.2,7.2
720,155.223592749,205.187330577,360.410923326
7200,7.125,28.5,35.625
7201,19.0,11.875,30.875
7202,11.875,11.875,23.75
7203,9.5,16.625,26.125
7204,,,0.0
7205,9.5,7.125,16.625
7206,4.75,4.75,9.5
7207,7.125,4.75,11.875
7208,21.375,9.5,30.875
7209,,7.125,7.125
721,19.0877515788,19.2946859903,38.3824375691
7210,4.75,9.5,14.25
7211,2.375,4.75,7.125
7212,159.868055556,11.2152777778,171.083333333
7213,,17.5,17.5
7214,3.5,15.75,19.25
7215,,,0.0
7218,,29.5674442517,29.5674442517
7219,1.08333333333,4.53968253968,5.62301587302
722,7.45299145299,75.9152680653,83.3682595183
7220,1.78947368421,3.42857142857,5.21804511278
7221,5.06725146199,,5.06725146199
7222,9.18629908104,2.30769230769,11.4939913887
7223,4.26495726496,1.14285714286,5.40781440781
7224,10.5222672065,,10.5222672065
7225,77.8856146777,60.2672353962,138.152850074
7226,36.5057676242,35.0545980335,71.5603656577
7227,24.0862219652,26.6908521303,50.7770740955
7228,17.0231829574,25.1969924812,42.2201754386
7229,39.047088876,38.8337092732,77.8807981492
723,11.6444444444,78.5496114996,90.1940559441
7230,29.6161268556,17.3142857143,46.9304125699
7231,72.7115063299,40.6319998715,113.343506201
7232,,2.14285714286,2.14285714286
7234,,17.1428571429,17.1428571429
7235,6.42857142857,8.57142857143,15.0
7236,2.14285714286,6.42857142857,8.57142857143
7238,,6.42857142857,6.42857142857
7239,,,0.0
724,5.25,3.5,8.75
7241,,18.8095238095,18.8095238095
7242,17.7142857143,38.9682539683,56.6825396825
7243,1.66666666667,8.33333333333,10.0
7244,10.0,3.33333333333,13.3333333333
7245,6.66666666667,1.66666666667,8.33333333333
7246,13.3333333333,6.66666666667,20.0
7247,3.33333333333,13.3333333333,16.6666666667
7248,8.33333333333,10.0,18.3333333333
7249,3.33333333333,,3.33333333333
725,3.5,5.25,8.75
7250,1.66666666667,10.0,11.6666666667
7251,,,0.0
7253,,,0.0
7254,21.1666666667,,21.1666666667
7255,,,0.0
7256,,,0.0
7257,24.0504201681,4.94117647059,28.9915966387
7258,36.5714285714,79.8907563025,116.462184874
7259,61.3571428571,7.42857142857,68.7857142857
726,7.0,8.75,15.75
7260,2.14285714286,10.7142857143,12.8571428571
7261,3.64285714286,5.28571428571,8.92857142857
7262,2.14285714286,3.14285714286,5.28571428571
7263,,7.42857142857,7.42857142857
7264,,2.14285714286,2.14285714286
7265,2.14285714286,12.4285714286,14.5714285714
7266,,6.42857142857,6.42857142857
7267,10.7142857143,36.4285714286,47.1428571429
7268,8.57142857143,15.0,23.5714285714
7269,4.28571428571,6.42857142857,10.7142857143
727,14.0,7.0,21.0
7270,49.8,60.0,109.8
7271,31.3714285714,32.9238095238,64.2952380952
7272,9.74285714286,11.1047619048,20.8476190476
7273,16.1714285714,13.2476190476,29.419047619
7274,137.142857143,66.4285714286,203.571428571
7275,17.1428571429,15.0,32.1428571429
7276,12.8571428571,21.4285714286,34.2857142857
7277,,10.7142857143,10.7142857143
7278,6.42857142857,8.57142857143,15.0
7279,,3.0,3.0
728,2.46666666667,17.5,19.9666666667
7280,8.57142857143,6.42857142857,15.0
7281,6.42857142857,6.42857142857,12.8571428571
7282,2.14285714286,8.57142857143,10.7142857143
7283,6.42857142857,10.7142857143,17.1428571429
7284,4.28571428571,2.14285714286,6.42857142857
7285,,10.7142857143,10.7142857143
7286,6.42857142857,6.42857142857,12.8571428571
7287,6.42857142857,2.14285714286,8.57142857143
7288,30.0,36.4285714286,66.4285714286
7289,9.80952380952,5.14285714286,14.9523809524
729,2.5,,2.5
7290,9.0,14.5714285714,23.5714285714
7291,12.8571428571,10.7142857143,23.5714285714
7292,25.7142857143,17.1428571429,42.8571428571
7293,4.28571428571,10.7142857143,15.0
7294,12.8571428571,15.0,27.8571428571
7295,4.28571428571,2.14285714286,6.42857142857
7296,2.14285714286,2.14285714286,4.28571428571
7297,15.0,10.7142857143,25.7142857143
7298,21.4285714286,8.57142857143,30.0
7299,6.42857142857,,6.42857142857
73,34.3411764706,64.6058823529,98.9470588235
7300,,4.28571428571,4.28571428571
7301,,,0.0
7303,3.0,3.0,6.0
7304,,12.8571428571,12.8571428571
7306,,1.5,1.5
7307,,3.0,3.0
7308,,,0.0
7309,,9.5625,9.5625
7311,1.0625,,1.0625
7312,1.0625,2.125,3.1875
7315,,3.3125,3.3125
7316,,2.125,2.125
7317,,5.3125,5.3125
7318,1.0625,7.4375,8.5
7319,,,0.0
732,39.5,18.0,57.5
7320,,3.1875,3.1875
7321,,2.125,2.125
7322,1.0625,5.3125,6.375
7323,1.0625,5.3125,6.375
7324,4.25,4.25,8.5
7325,4.25,10.625,14.875
7326,1.0625,3.1875,4.25
733,24.5,15.4285714286,39.9285714286
7331,8.0,2.0,10.0
7332,14.6666666667,2.0,16.6666666667
7334,34.0,6.0,40.0
7336,,2.66666666667,2.66666666667
7337,4.0,4.0,8.0
7338,8.0,8.0,16.0
7339,4.0,4.0,8.0
734,2.42857142857,5.92857142857,8.35714285714
7340,2.66666666667,9.33333333333,12.0
7341,,2.66666666667,2.66666666667
7342,2.66666666667,,2.66666666667
7343,1.33333333333,1.33333333333,2.66666666667
7344,5.33333333333,8.0,13.3333333333
7345,,4.0,4.0
7346,2.66666666667,4.0,6.66666666667
7347,5.33333333333,5.33333333333,10.6666666667
7348,4.0,4.0,8.0
7349,1.33333333333,30.6666666667,32.0
735,,10.1071428571,10.1071428571
7350,34.6666666667,17.3333333333,52.0
7352,13.5,,13.5
7357,12.8,5.2,18.0
7358,6.44444444444,3.22222222222,9.66666666667
7359,1.0,2.0,3.0
736,11.1785714286,30.2857142857,41.4642857143
7360,3.0,1.0,4.0
7361,20.2,21.4,41.6
7363,,2.0,2.0
7364,3.0,,3.0
7365,1.0,2.0,3.0
7366,1.0,,1.0
7367,,4.0,4.0
7368,,2.0,2.0
7369,,,0.0
737,,1.5,1.5
7371,,,0.0
7374,,,0.0
7375,2.46666666667,17.2666666667,19.7333333333
7376,,1.0,1.0
7377,,1.0,1.0
7378,2.0,1.0,3.0
7379,2.4,,2.4
738,9.70833333333,9.70833333333,19.4166666667
7380,,,0.0
7381,8.16666666667,,8.16666666667
7383,3.5,,3.5
7384,1.16666666667,,1.16666666667
7385,1.16666666667,,1.16666666667
7386,2.4,,2.4
7389,1.2,,1.2
739,24.1692307692,1.61538461538,25.7846153846
7390,1.2,,1.2
7391,25.2,,25.2
7392,32.4,,32.4
7393,21.6,1.8,23.4
7394,18.0,,18.0
7395,7.2,,7.2
7396,3.6,,3.6
7397,7.2,,7.2
7398,32.4,3.6,36.0
7399,14.4,1.8,16.2
74,34.5705882353,20.4882352941,55.0588235294
740,9.42857142857,21.9642857143,31.3928571429
7400,3.6,,3.6
7401,9.0,7.2,16.2
7402,,,0.0
7403,3.6,,3.6
7404,7.2,,7.2
7405,10.8,,10.8
7406,10.8,27.0,37.8
7407,19.8,36.0,55.8
7408,34.2,7.2,41.4
7409,3.6,,3.6
741,1.75,30.7142857143,32.4642857143
7410,1.8,12.6,14.4
7411,,1.8,1.8
7412,,7.2,7.2
7413,7.2,,7.2
7414,3.6,1.8,5.4
7415,,,0.0
7416,5.4,3.6,9.0
7417,10.8,3.6,14.4
7418,1.8,,1.8
7419,3.6,1.8,5.4
742,48.0357142857,30.7142857143,78.75
7420,3.6,,3.6
7421,3.6,,3.6
7422,12.6,3.6,16.2
7423,7.2,1.8,9.0
7424,1.8,1.8,3.6
7425,2.375,4.83653846154,7.21153846154
7426,1.8,,1.8
7427,3.6,,3.6
7428,9.0,1.8,10.8
7429,1.8,1.8,3.6
743,6.25,14.2857142857,20.5357142857
7430,,,0.0
7431,3.6,3.6,7.2
7432,14.4,1.8,16.2
7433,3.6,,3.6
7434,1.8,,1.8
7435,1.8,1.8,3.6
7436,1.8,,1.8
7437,,,0.0
7438,1.8,,1.8
7439,,,0.0
744,19.3428571429,5.92857142857,25.2714285714
7440,9.0,,9.0
7441,,,0.0
7442,3.6,,3.6
7443,2.14285714286,,2.14285714286
7444,14.3142857143,8.74285714286,23.0571428571
7445,8.57142857143,22.7571428571,31.3285714286
7446,,24.3,24.3
7447,9.75961538462,2.46153846154,12.2211538462
7448,21.6346153846,40.9807692308,62.6153846154
7449,11.9615384615,60.6730769231,72.6346153846
745,18.0,,18.0
7450,31.4807692308,53.2884615385,84.7692307692
7451,43.5288461538,57.9519230769,101.480769231
7452,223.990384615,285.788461538,509.778846154
7453,79.5865384615,98.1538461538,177.740384615
7454,62.7884615385,31.4807692308,94.2692307692
7455,210.432692308,17.0576923077,227.490384615
7456,192.509615385,101.480769231,293.990384615
7457,67.0192307692,16.7980769231,83.8173076923
7458,197.778846154,98.6730769231,296.451923077
7459,58.0384615385,21.7211538462,79.7596153846
746,8.95,10.1071428571,19.0571428571
7460,31.3076923077,21.6346153846,52.9423076923
7461,47.9326923077,24.3557692308,72.2884615385
7462,702.148908524,134.798596674,836.947505198
7463,102.125,28.5,130.625
7464,1201.52027027,36.4087837838,1237.92905405
7465,284.057692308,19.4326923077,303.490384615
7466,175.625,7.21153846154,182.836538462
7467,58.125,7.29807692308,65.4230769231
7468,2.0,11.0,13.0
7469,49.0,43.0,92.0
747,14.4848484848,9.67398119122,24.1588296761
7470,9.0,,9.0
7471,,,0.0
7473,,,0.0
7475,2.0,5.0,7.0
7476,,8.0,8.0
7477,1.0,6.0,7.0
7478,,3.0,3.0
7479,45.0,,45.0
748,30.45,14.6785714286,45.1285714286
7482,,1.21428571429,1.21428571429
7483,,1.21428571429,1.21428571429
7484,,,0.0
7485,1.2,9.91428571429,11.1142857143
7488,5.11111111111,40.8888888889,46.0
7489,6.42857142857,27.0,33.4285714286
749,16.9388714734,4.76489028213,21.7037617555
7490,3.85714285714,3.85714285714,7.71428571429
7491,10.4210526316,,10.4210526316
7492,6.94736842105,,6.94736842105
7493,22.5789473684,6.94736842105,29.5263157895
7494,13.8947368421,5.21052631579,19.1052631579
7495,17.3684210526,1.73684210526,19.1052631579
7496,34.7368421053,8.68421052632,43.4210526316
7497,3.47368421053,3.47368421053,6.94736842105
7498,3.47368421053,,3.47368421053
7499,1.73684210526,1.73684210526,3.47368421053
75,8.47058823529,2.11764705882,10.5882352941
750,10.8,9.42857142857,20.2285714286
7500,,,0.0
7501,1.73684210526,1.73684210526,3.47368421053
7502,1.73684210526,3.47368421053,5.21052631579
7503,8.68421052632,8.68421052632,17.3684210526
7504,13.8947368421,6.94736842105,20.8421052632
7505,5.21052631579,,5.21052631579
7506,6.94736842105,,6.94736842105
7507,6.58823529412,16.4705882353,23.0588235294
7508,36.2352941176,37.8823529412,74.1176470588
7509,3.29411764706,18.1176470588,21.4117647059
751,3.0,8.0,11.0
7510,,14.4,14.4
7511,,25.2,25.2
7512,,1.8,1.8
7513,1.8,10.8,12.6
7514,,,0.0
7515,3.6,25.2,28.8
7516,,5.4,5.4
7517,1.8,14.4,16.2
7518,,5.4,5.4
7519,,3.6,3.6
752,5.7,5.92857142857,11.6285714286
7520,,3.6,3.6
7521,1.8,7.2,9.0
7522,,16.2,16.2
7523,1.8,16.2,18.0
7524,1.8,16.2,18.0
7525,5.4,5.4,10.8
7526,10.8,3.6,14.4
7527,19.8,19.8,39.6
7528,,7.2,7.2
7529,41.4,3.6,45.0
753,5.6,,5.6
7530,3.6,1.8,5.4
7531,3.6,5.4,9.0
7532,1.8,9.0,10.8
7533,,3.6,3.6
7534,1.8,1.8,3.6
7535,1.8,7.2,9.0
7536,3.6,7.2,10.8
7537,,12.6,12.6
7538,,12.6,12.6
7539,,9.0,9.0
754,2.4,23.3214285714,25.7214285714
7540,1.8,10.8,12.6
7541,5.4,34.2,39.6
7542,,3.6,3.6
7543,,7.2,7.2
7544,,3.6,3.6
7545,,7.2,7.2
7546,,9.0,9.0
7547,3.6,18.0,21.6
7548,,3.6,3.6
7549,1.8,3.6,5.4
7550,,1.8,1.8
7551,1.8,7.2,9.0
7552,9.0,9.0,18.0
7553,,14.4,14.4
7554,,1.8,1.8
7555,,12.6,12.6
7556,5.4,9.0,14.4
7557,,3.6,3.6
7558,,,0.0
7559,1.8,14.4,16.2
7560,,1.8,1.8
7561,,3.6,3.6
7562,,25.5555555556,25.5555555556
7564,,8.57142857143,8.57142857143
7565,8.71428571429,,8.71428571429
7566,13.6714285714,11.1142857143,24.7857142857
7567,26.5857142857,12.1714285714,38.7571428571
7568,0.0,2.55555555556,2.55555555556
757,43.8446685748,31.2790120091,75.123680584
7570,4.84615384615,9.54807692308,14.3942307692
7571,23.9903846154,2.42307692308,26.4134615385
7572,19.2884615385,26.2692307692,45.5576923077
7573,76.8653846154,24.0865384615,100.951923077
7574,4.6,7.66666666667,12.2666666667
7575,50.2596153846,26.2692307692,76.5288461538
7576,38.4807692308,21.5192307692,60.0
7577,43.1826923077,78.9519230769,122.134615385
7578,343.230769231,198.951923077,542.182692308
7579,31.1634615385,45.6057692308,76.7692307692
758,70.5442051701,55.6369391062,126.181144276
7580,31.3076923077,40.7596153846,72.0673076923
7581,211.115384615,366.163461538,577.278846154
7582,16.8653846154,47.8365384615,64.7019230769
7583,132.163461538,153.298076923,285.461538462
7584,35.9134615385,40.8076923077,76.7211538462
7585,33.4903846154,74.1538461538,107.644230769
7586,14.5384615385,33.5384615385,48.0769230769
7587,347.157224532,1061.91268191,1409.06990644
7588,104.856029106,2197.1522869,2302.00831601
7589,16.7692307692,237.336538462,254.105769231
759,26.8709508882,12.2648902821,39.1358411703
7590,12.0192307692,239.615384615,251.634615385
7591,2.0,12.0,14.0
7592,,7.0,7.0
7593,1.0,2.0,3.0
7595,15.0,1.0,16.0
7596,,2.55555555556,2.55555555556
7597,5.0,17.0,22.0
7598,,1.0,1.0
7599,,1.0,1.0
76,4.23529411765,,4.23529411765
760,7.79487179487,4.54871794872,12.3435897436
7601,3.0,1.0,4.0
7602,1.0,,1.0
7603,,38.0,38.0
7606,3.64285714286,,3.64285714286
7607,,,0.0
761,36.4461859979,7.31034482759,43.7565308255
7611,2.57142857143,10.2857142857,12.8571428571
7612,10.2857142857,,10.2857142857
7614,1.28571428571,10.2857142857,11.5714285714
7615,1.28571428571,1.28571428571,2.57142857143
7616,1.68421052632,15.1578947368,16.8421052632
7617,1.68421052632,10.1052631579,11.7894736842
7618,5.05263157895,26.9473684211,32.0
7619,5.05263157895,32.0,37.0526315789
762,161.6,8.81538461538,170.415384615
7620,6.73684210526,35.3684210526,42.1052631579
7621,8.42105263158,37.0526315789,45.4736842105
7622,1.68421052632,5.05263157895,6.73684210526
7623,3.36842105263,5.05263157895,8.42105263158
7624,,5.05263157895,5.05263157895
7625,1.68421052632,6.73684210526,8.42105263158
7626,,20.2105263158,20.2105263158
7627,,8.42105263158,8.42105263158
7628,,8.42105263158,8.42105263158
7629,3.36842105263,18.5263157895,21.8947368421
763,53.5752351097,4.95454545455,58.5297805643
7630,,5.05263157895,5.05263157895
7631,,5.05263157895,5.05263157895
7633,2.09090909091,,2.09090909091
7634,4.56923076923,6.99145299145,11.5606837607
7635,2.09090909091,,2.09090909091
7636,,,0.0
7637,,10.5555555556,10.5555555556
7638,8.36363636364,,8.36363636364
7639,,8.44444444444,8.44444444444
764,,8.5,8.5
7640,2.09090909091,4.18181818182,6.27272727273
7641,,19.0,19.0
7642,4.18181818182,,4.18181818182
7643,,6.33333333333,6.33333333333
7644,,19.0,19.0
7645,6.27272727273,2.09090909091,8.36363636364
7646,,8.44444444444,8.44444444444
765,190.748432602,92.9101478981,283.6585805
7650,6.0,,6.0
7651,,,0.0
7652,9.0,,9.0
7653,,3.0,3.0
7658,3.0,,3.0
7659,20.3333333333,15.0,35.3333333333
766,129.171869341,126.278032313,255.449901653
7660,,,0.0
7661,3.0,,3.0
7662,34.1538461538,20.3076923077,54.4615384615
7663,9.07692307692,2.53846153846,11.6153846154
7664,4.61538461538,9.23076923077,13.8461538462
7665,5.07692307692,41.0769230769,46.1538461538
7666,7.07692307692,11.5384615385,18.6153846154
7667,8.0,6.61538461538,14.6153846154
7668,44.6153846154,15.3846153846,60.0
7669,53.6153846154,10.0769230769,63.6923076923
767,559.90350856,61.9953701471,621.898878707
7670,16.8,5.6,22.4
7671,6.0,14.5384615385,20.5384615385
7672,,36.6153846154,36.6153846154
7673,2.0,26.1538461538,28.1538461538
7674,8.61538461538,31.9230769231,40.5384615385
7675,6.07692307692,19.3846153846,25.4615384615
7676,,24.0,24.0
7677,,11.1538461538,11.1538461538
7678,8.4,0.0,8.4
7679,1.53846153846,11.2307692308,12.7692307692
768,487.111482432,81.2013986014,568.312881034
7680,,8.07692307692,8.07692307692
7681,,,0.0
7682,,10.1538461538,10.1538461538
7683,,19.8461538462,19.8461538462
7684,11.0769230769,7.07692307692,18.1538461538
7685,1.53846153846,,1.53846153846
7686,1.53846153846,3.07692307692,4.61538461538
7687,,3.07692307692,3.07692307692
7688,,5.07692307692,5.07692307692
7689,2.0,2.0,4.0
769,18.5642857143,10.7857142857,29.35
7690,,6.15384615385,6.15384615385
7691,,6.07692307692,6.07692307692
7692,1.0,8.15384615385,9.15384615385
7693,2.0,44.3076923077,46.3076923077
7694,20.0,193.461538462,213.461538462
7695,5.53846153846,3.07692307692,8.61538461538
7697,,11.5384615385,11.5384615385
7698,2.0,23.0,25.0
7699,,,0.0
77,,4.58823529412,4.58823529412
770,34.0,15.5384615385,49.5384615385
7700,,,0.0
7701,,,0.0
7703,1.86666666667,1.86666666667,3.73333333333
7704,1.86666666667,,1.86666666667
7705,1.86666666667,3.73333333333,5.6
7706,3.73333333333,3.73333333333,7.46666666667
7707,,1.86666666667,1.86666666667
7708,3.73333333333,3.73333333333,7.46666666667
7709,1.86666666667,5.6,7.46666666667
771,53.7062937063,10.4545454545,64.1608391608
7710,14.4395604396,4.28571428571,18.7252747253
7711,20.452991453,11.5054945055,31.9584859585
7712,4.30341880342,19.5018315018,23.8052503053
7713,64.6935286935,38.8089133089,103.502442002
7714,,,0.0
7715,17.9340659341,1.69230769231,19.6263736264
7716,14.4395604396,1.69230769231,16.1318681319
7717,6.42857142857,,6.42857142857
7718,45.010989011,,45.010989011
7719,17.4835164835,,17.4835164835
7720,9.69230769231,1.0,10.6923076923
7721,15.5970695971,,15.5970695971
7722,7.67032967033,,7.67032967033
7724,23.3516483516,1.69230769231,25.043956044
7726,,4.28571428571,4.28571428571
7727,2.14285714286,23.5714285714,25.7142857143
7728,8.21978021978,,8.21978021978
7729,5.52747252747,2.14285714286,7.67032967033
773,143.447552448,53.9300699301,197.377622378
7730,,1.69230769231,1.69230769231
7731,3.38461538462,,3.38461538462
7732,,,0.0
7733,5.07692307692,,5.07692307692
7734,,,0.0
7735,,,0.0
7736,5.07692307692,1.69230769231,6.76923076923
7737,1.69230769231,,1.69230769231
7738,22.1098901099,1.69230769231,23.8021978022
7739,144.802197802,3.38461538462,148.186813187
774,11.7482517483,15.6853146853,27.4335664336
7740,37.6703296703,,37.6703296703
7741,4.28571428571,,4.28571428571
7742,,,0.0
7743,8.91208791209,,8.91208791209
7744,31.6923076923,,31.6923076923
7745,,,0.0
7746,,,0.0
7749,1.86666666667,,1.86666666667
775,12.4755244755,4.02797202797,16.5034965035
7750,,,0.0
7751,,,0.0
7752,,,0.0
7753,1.86666666667,,1.86666666667
7754,3.73333333333,3.73333333333,7.46666666667
7755,,,0.0
7756,1.86666666667,1.86666666667,3.73333333333
7757,1.86666666667,,1.86666666667
7758,1.86666666667,1.86666666667,3.73333333333
7759,3.73333333333,,3.73333333333
7760,14.9333333333,3.73333333333,18.6666666667
7761,1.86666666667,,1.86666666667
7762,,,0.0
7763,,,0.0
7765,,1.86666666667,1.86666666667
7766,,7.46666666667,7.46666666667
7767,1.86666666667,7.46666666667,9.33333333333
7768,3.73333333333,5.6,9.33333333333
7769,1.86666666667,1.86666666667,3.73333333333
777,19.5314685315,5.93706293706,25.4685314685
7772,28.3333333333,2.66666666667,31.0
7773,21.3333333333,2.66666666667,24.0
7774,11.3333333333,,11.3333333333
7775,7.0,,7.0
7776,30.5293682925,11.6150793651,42.1444476576
7777,14.0383490778,5.66228070175,19.7006297796
7778,6.67673992674,5.07518796992,11.7519278967
7779,26.5542220937,21.8329156224,48.3871377161
778,7.62937062937,1.0,8.62937062937
7780,11.0313283208,8.52573742047,19.5570657413
7781,6.84390463338,11.5864661654,18.4303707988
7782,20.3088972431,5.52991452991,25.838811773
7783,41.8193400167,55.7149122807,97.5342522974
7784,3.96825396825,13.9874686717,17.9557226399
7785,2.90058479532,20.2965747703,23.1971595656
7786,13.6503759398,17.8404344194,31.4908103592
7787,14.8571428571,1.78947368421,16.6466165414
7788,2.93233082707,10.0902255639,13.022556391
7789,6.7969924812,1.78947368421,8.58646616541
779,10.951048951,20.3146853147,31.2657342657
7790,5.36842105263,8.22556390977,13.5939849624
7791,16.7368421053,21.8195488722,38.5563909774
7792,6.15037593985,21.7864661654,27.9368421053
7793,25.1909774436,8.56842105263,33.7593984962
7795,1.0,5.16666666667,6.16666666667
7796,1.08333333333,,1.08333333333
7797,,5.5,5.5
7798,4.41666666667,4.33333333333,8.75
7799,3.33333333333,4.16666666667,7.5
78,10.5882352941,2.11764705882,12.7058823529
780,1.09090909091,4.0,5.09090909091
7802,2.25,,2.25
7803,,5.41666666667,5.41666666667
7805,2.44444444444,,2.44444444444
7806,,,0.0
7807,,,0.0
7808,,,0.0
7809,,,0.0
781,1.88461538462,48.5524475524,50.4370629371
7810,2.44444444444,2.44444444444,4.88888888889
7811,,,0.0
7812,,,0.0
7813,,,0.0
7814,,,0.0
7816,90.3711843712,61.1904761905,151.561660562
7817,51.0915750916,6.42857142857,57.5201465201
7818,29.7753357753,1.15384615385,30.9291819292
7819,20.4358974359,0.0,20.4358974359
782,,,0.0
7820,4.88888888889,,4.88888888889
7823,11.25,2.25,13.5
7824,,3.0,3.0
7825,,2.57142857143,2.57142857143
7826,,,0.0
783,,,0.0
7830,2.66666666667,2.66666666667,5.33333333333
7831,,5.33333333333,5.33333333333
7832,4.5,1.5,6.0
7833,7.5,6.0,13.5
7834,9.0,10.5,19.5
7835,3.0,4.5,7.5
7836,1.5,6.0,7.5
7837,3.17647058824,1.58823529412,4.76470588235
7840,9.52941176471,3.17647058824,12.7058823529
7841,9.52941176471,1.58823529412,11.1176470588
7842,,22.5555555556,22.5555555556
7843,11.2777777778,14.5,25.7777777778
7844,1.61111111111,16.1111111111,17.7222222222
7845,3.22222222222,3.22222222222,6.44444444444
7846,,1.61111111111,1.61111111111
7847,12.0,5.8,17.8
7848,23.4,21.8,45.2
7849,4.6,3.6,8.2
7850,5.8,4.4,10.2
7851,2.2,9.6,11.8
7857,,20.35,20.35
7858,,3.7,3.7
7859,1.85,1.85,3.7
7860,,5.86666666667,5.86666666667
7861,8.35,13.5833333333,21.9333333333
7862,24.3333333333,2.66666666667,27.0
7863,5.0,2.66666666667,7.66666666667
7864,1.66666666667,17.6666666667,19.3333333333
7867,104.722222222,147.777777778,252.5
7869,,1.78571428571,1.78571428571
787,10.0909090909,6.27272727273,16.3636363636
7870,,14.9350649351,14.9350649351
7871,,16.5584415584,16.5584415584
7872,1.78571428571,8.92857142857,10.7142857143
7873,,4.05844155844,4.05844155844
7874,,10.7142857143,10.7142857143
7875,,12.987012987,12.987012987
7876,1.0,,1.0
7877,5.0,,5.0
7879,2.0,,2.0
788,19.7272727273,3.09090909091,22.8181818182
7880,194.6,12.6,207.2
7881,135.942857143,12.9,148.842857143
7882,23.0,3.6,26.6
7883,1.7,10.3,12.0
7884,,3.4,3.4
7885,5.1,10.2,15.3
7886,8.5,3.4,11.9
7887,,,0.0
7888,,,0.0
7889,,1.7,1.7
789,36.9090909091,8.36363636364,45.2727272727
7890,1.7,6.8,8.5
7891,6.5,41.5,48.0
7894,1.7,5.1,6.8
7895,7.66666666667,46.0,53.6666666667
7896,,,0.0
7897,,5.11111111111,5.11111111111
79,2.29411764706,18.3529411765,20.6470588235
790,6.09090909091,8.87412587413,14.965034965
7901,15.4333333333,16.380952381,31.8142857143
7909,614.12377613,148.313657918,762.437434048
7910,37.3333333333,11.6666666667,49.0
7911,14.0,11.6666666667,25.6666666667
7912,11.6666666667,23.3333333333,35.0
7913,4.66666666667,7.0,11.6666666667
7914,2.33333333333,7.0,9.33333333333
7915,35.0,21.0,56.0
7916,14.0,37.3333333333,51.3333333333
7917,21.0,37.3333333333,58.3333333333
7918,7.0,32.6666666667,39.6666666667
7919,7.0,25.6666666667,32.6666666667
7920,7.0,7.0,14.0
7921,,18.6666666667,18.6666666667
7922,14.231884058,35.347826087,49.5797101449
7923,16.5652173913,51.6811594203,68.2463768116
7924,16.4492753623,56.7536231884,73.2028985507
7925,21.0,42.0,63.0
7926,21.0,79.3333333333,100.333333333
7927,,16.3333333333,16.3333333333
7928,11.6666666667,21.0,32.6666666667
7929,7.0,46.6666666667,53.6666666667
793,11.2097902098,16.8741258741,28.0839160839
7930,,2.33333333333,2.33333333333
7931,18.6666666667,53.6666666667,72.3333333333
7932,4.66666666667,,4.66666666667
7933,7.0,14.0,21.0
7934,11.6666666667,28.0,39.6666666667
7935,18.6666666667,7.0,25.6666666667
7936,4.66666666667,2.33333333333,7.0
7937,4.66666666667,9.33333333333,14.0
7938,9.33333333333,4.66666666667,14.0
7940,4.66666666667,29.3333333333,34.0
7943,,4.5,4.5
7944,2.25,2.25,4.5
7945,5.0,6.66666666667,11.6666666667
7946,,2.57142857143,2.57142857143
7947,,2.57142857143,2.57142857143
7948,2.57142857143,,2.57142857143
7949,,,0.0
795,,8.87412587413,8.87412587413
7950,,,0.0
7951,,,0.0
7952,,,0.0
7953,,,0.0
7954,,,0.0
7955,,,0.0
7956,,2.57142857143,2.57142857143
7957,,,0.0
7958,0.0,,0.0
796,6.0,1.5,7.5
7961,5.0,,5.0
7962,8.33333333333,,8.33333333333
7963,5.0,1.66666666667,6.66666666667
7964,1.66666666667,,1.66666666667
7965,16.6666666667,5.0,21.6666666667
7966,6.66666666667,8.33333333333,15.0
7967,10.0,10.0,20.0
